Date,Worker_ID,Worker_Name,Primary_Skill,Secondary_Skill,Shift_Type,Attendance_Status,Regular_Hours,Overtime_Hours,Overtime_Rate_INR_per_Hour,Overtime_Payout_INR,Weekly_Holiday,PPE_Required,Insurance_Coverage_Basis_INR,Safety_Training_Status,Site_Role
2026-07-01,W-001,Worker 01,Masonry,Blockwork,Regular,P,8,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-032,Worker 32,Masonry,Plastering,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-032,Worker 32,Masonry,Plastering,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-032,Worker 32,Masonry,Plastering,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-032,Worker 32,Masonry,Plastering,Overtime,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-032,Worker 32,Masonry,Plastering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-033,Worker 33,Carpentry,Formwork,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-033,Worker 33,Carpentry,Formwork,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-033,Worker 33,Carpentry,Formwork,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-033,Worker 33,Carpentry,Formwork,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-033,Worker 33,Carpentry,Formwork,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-034,Worker 34,Carpentry,Shuttering,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-034,Worker 34,Carpentry,Shuttering,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-13,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-14,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-15,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-16,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-17,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-18,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-19,W-034,Worker 34,Carpentry,Shuttering,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-20,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-21,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-22,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-23,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-24,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-25,W-034,Worker 34,Carpentry,Shuttering,Overtime,A,0,0,0,0,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-26,W-034,Worker 34,Carpentry,Shuttering,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-27,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-28,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-29,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-30,W-034,Worker 34,Carpentry,Shuttering,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-01,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-02,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-03,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-04,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-05,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-06,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-07,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-08,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-09,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-10,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-11,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,P/OT,8,3,150,450,No,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
2026-07-12,W-035,Worker 35,Steel Fixing,Reinforcement Fixing,Overtime,H,0,0,0,0,Yes,Safety Helmet; Safety Shoes; High-Visibility Vest; Task-Specific Gloves,500000,Toolbox Talk / Site Safety Induction,Skilled Worker / Labour
